tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1519221789007699968,SCBriand,Health workers are always at the front line during #epidemic and #pandemics. No Health security without Health workforce.⬇️ https://t.co/n08luIKyL5,04/27/2022 07:47:54,2,0,5,1,False
1519175019049500673,SCBriand,Do not drop #COVID19 precautions and surveillance. The virus is still circulating 👇 https://t.co/zUgHOii4S3,04/27/2022 04:42:04,4,0,7,0,False
1519031054983647238,SCBriand,"RT @WHO: Did you know? 
Of nearly 5.7 billion #COVID19 tests performed globally, only 20% were done in low &amp; lower middle-income countries…",04/26/2022 19:10:00,82,0,0,0,False
1519030478157791233,SCBriand,"RT @KrutikaKuppalli: Right now @WHO is responding to 
#COVID19 globally, #Ebola in #DRC, #Lassa in #Guinea, #Polio in #Pakistan, #Hepatitis…",04/26/2022 19:07:42,15,0,0,0,False
1519030120589279241,SCBriand,Another effect of #pandemic👇 https://t.co/f6wyLZH9oo,04/26/2022 19:06:17,2,0,3,0,False
1519028202596880384,SCBriand,RT @MarionKoopmans: Important 🧵 for those interested in seeing what COVID19 variants can do. This is why preparing for further waves is imp…,04/26/2022 18:58:40,53,0,0,0,False
1518238753088757763,SCBriand,"RT @DrNeilStone: Thousands of infectious diseases doctors who have spent 2 years battling Covid.

First major conference in person since Co…",04/24/2022 14:41:40,8080,0,0,0,False
1516979606129192962,SCBriand,People with no prior COVID infection or vaccination are more likely to get severe COVID.  Using protective measures 😷🧴🪟 in at risk situations is prudent. https://t.co/hz6vZJShvv,04/21/2022 03:18:16,2,0,4,0,False
1516354997432328194,SCBriand,"RT @Chikwe_I: The #WHOPandemicHub will be attending the launch of the US @CDC's new Center for Forecasting and Outbreak Analytics.

Great t…",04/19/2022 09:56:18,24,0,0,0,False
1513751291520069634,SCBriand,"RT @WHO: The International Health Regulations Emergency Committee on #COVID19 reconvenes today, for the 11th time since its first meeting i…",04/12/2022 05:30:06,236,0,0,0,False
1512801920439750662,SCBriand,"RT @supriyabez: Find out how to use art to communicate science during a pandemic. Join ⁦@WHO⁩ EPI-WIN webinar,13 Apr 2022,1pm CET. ⁦@SCBria…",04/09/2022 14:37:38,3,0,0,0,False
1512018216725274625,SCBriand,"The @WHO report on 2021 #COVID19
➡️ Surveillance to detect outbreaks
➡️ Community engagement to reduce transmission
➡️ Countermeasures to protect the vulnerable    
➡️ Resilient health systems to reduce deaths https://t.co/AziK3YCmK3",04/07/2022 10:43:29,0,0,1,0,False
1511938127094587394,SCBriand,Antigenic mapping is a great tool to inform vaccine composition. It is used for Influenza vaccine decision making twice a year. And will be use for COVID-19 by the @WHO TAG-CO-VAC expert group. https://t.co/YbOxUiNpA5,04/07/2022 05:25:14,5,0,11,0,False
1511934482093330436,SCBriand,Sustainable funding for pandemic preparedness will make a huge difference. https://t.co/EnEl0djk1K,04/07/2022 05:10:45,2,0,4,0,False
1511931053077843968,SCBriand,"“Living with COVID is best considered not as reaching a numerical threshold of immunity, but as optimizing population protection without prohibitive restrictions on our daily lives “ say NIH Experts https://t.co/B4RocafRwf",04/07/2022 04:57:08,1,1,5,0,False
1511613155507585028,SCBriand,"While some countries are lifting #COVID19 measures, it is important to continue to monitor the virus and the disease spread, like we do for flu.   SARS-COV-2 is still circulating and evolving.   https://t.co/ocBebLoUMA",04/06/2022 07:53:55,1,0,1,0,False
1511574777915392003,SCBriand,Data makes information when it is shared. Thanks to all the scientists in the world who shared their data and insights  during #COVID19. https://t.co/jG70WQaZ7E,04/06/2022 05:21:25,3,1,7,0,False
1511573112042758150,SCBriand,There is still a lot to be learnt about « long COVID ». Recognising the effects &amp; understanding the physiopathologie will help to find treatments. More research is needed. https://t.co/NL1OtJ0Hfw,04/06/2022 05:14:48,1,0,2,0,False
1511054559099109394,SCBriand,"RT @TousAntiCovid: Comment lutter mondialement contre l’épidémie de #COVID19 ?

@MarieAngeW, experte technique à l'Organisation mondiale de…",04/04/2022 18:54:15,5,0,0,0,False
1510899138841432072,SCBriand,"RT @KrutikaKuppalli: #COVID19 is more than the acute illness - it can cause long term health problems. 

In addition to risk of post-#COVID…",04/04/2022 08:36:40,95,0,0,0,False
1510899035460280326,SCBriand,"RT @MarieAngeW: Dans #TousAntiCovid, je reviens sur les moyens de mettre fin à la phase aiguë de la pandémie de #COVID19 en 2022

⁃une dist…",04/04/2022 08:36:15,2,0,0,0,False
1510898991785033733,SCBriand,"RT @doctorsoumya: The pandemic has had huge impact on children, including creating millions of orphans. Governments should create enabling…",04/04/2022 08:36:05,29,0,0,0,False
1509761869032173623,SCBriand,"RT @WHOAFRO: Be sure to #DoItAll to reduce the spread of #COVID19:

😷 Wear a mask 
 🧼 Wash hands 
↔️ Maintain social distance
🪟 Open a wind…",04/01/2022 05:17:34,19,0,0,0,False
