tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1321428244206268423,carolynyjohnson,"RT @lauriemcginley2: The Health 202: Hundreds of millions of coronavirus vaccine doses will be ready in early 2021, officials say ⁦@pw_cunn…",10/28/2020 12:26:59,1,0,0,0,False
1321182780449910784,carolynyjohnson,"RT @Cat_Zakrzewski: The Trump administration just released a list of its tech accomplishments, which include “ending the covid-19 pandemic.…",10/27/2020 20:11:35,43,0,0,0,False
1321098989412872195,carolynyjohnson,"""Let’s all have the patience that is required of something so important for public health"" says @AlbertBourla about waiting for the data from coronavirus vaccine trial $PFE",10/27/2020 14:38:38,0,0,0,0,False
1320760522157953025,carolynyjohnson,"MOON NEWS, enough water for astronauts to live there for awhile. 
Just in case anyone wants to read about something other than politics and the pandemic @bbguari @JoelAchenbach  https://t.co/L3s1Q11xoK",10/26/2020 16:13:41,1,0,7,1,False
1320485239131525120,carolynyjohnson,"🤯 Santa, elves and covid-19 vaccines 🤯 🤯  https://t.co/fMDWjM9RBV",10/25/2020 21:59:49,1,1,4,0,False
1319733024087363584,carolynyjohnson,"Early on in the pandemic as cases were spiking up, an epidemiologist said it would be extremely painful until we reached a plateau. He said he hoped to talk to me on the other side. It's happening again. https://t.co/JduPmtTxs8",10/23/2020 20:10:47,0,0,0,0,False
1319716367814193152,carolynyjohnson,"NEWS: Johnson &amp; Johnson coronavirus vaccine trial will resume soon - adverse event that triggered the pause was a stroke, possibly caused by an infection, deemed not related to vaccine https://t.co/2UakVkau3n",10/23/2020 19:04:35,7,0,15,0,False
1319331780357287936,carolynyjohnson,"Talked to @martinepowers about how something in the pandemic response is going... well. Coronavirus vaccine trials should have results soon - a pace of progress that is surprising scientists who have spent their lives working on vaccines.
 https://t.co/9Y2brn8wcM",10/22/2020 17:36:23,0,0,3,0,False
1319321529608368131,carolynyjohnson,"“Vaccine development can be expedited — however, I want to stress that it cannot and must not be rushed"" says @US_FDA's Marion Gruber  

FDA advisers meet to debate agency guidelines for approving a coronavirus vaccine @lauriemcginley2 

https://t.co/JNX1pjnp3Y",10/22/2020 16:55:39,4,0,10,0,False
1319290705852780544,carolynyjohnson,"US leads the world in covid-19 cases and death, 22 percent of cases, 21 percent of deaths. 

Watching closely for the death rate of ~700/day to increase as cases have risen since Labor Day. -Cliff McDonald @CDCgov",10/22/2020 14:53:10,1,0,0,0,False
1319285180155084802,carolynyjohnson,"RT @Bob_Wachter: Covid (@UCSF) Chronicles, Day 218

1/ Excellent @washingtonpost piece today on Operation Warp Speed, &amp; its (likely) succes…",10/22/2020 14:31:12,91,0,0,0,False
1319276942969819140,carolynyjohnson,"Moderna’s coronavirus vaccine trial is fully enrolled, 37 percent of participants are minorities https://t.co/vPGgYY1H2t",10/22/2020 13:58:28,86,9,371,24,False
1319017466488451072,carolynyjohnson,"Deleting previous tweet to tweet the same story with a better headliine: 

Volunteer in Oxford coronavirus vaccine trial dies, reportedly took placebo @terrence_mccoy
https://t.co/n1byyYq15D

TY @C_Garthwaite",10/21/2020 20:47:24,5,3,14,0,False
