tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1354640427341766660,T_Inglesby,"We’ve had more diagnosed COVID cases, more deaths than any other country. We need more vaccine, more testing, more masks, safer schools - Congress should fund this supplemental request now to get this country moving again in better direction against COVID https://t.co/fCp8J7VshV",01/28/2021 04:00:20,64,10,173,5,False
1354578223074586626,T_Inglesby,"Thank you @CyrusShahpar for now publicly releasing these COVID state reports. They provide key data that people from around the country should see to understand the risks of the virus in their states, hosp supplies and admissions, counties and cities w/ worst transmission https://t.co/CuIzKYIoq6",01/27/2021 23:53:09,20,1,43,0,False
1354575585746571267,T_Inglesby,"So good to see WH COVID briefing today - leading fed scientists w/ latest COVID data, operational vax updates, acknowledgment of inequities on vaccine distribution and plans to fix them, candid about dangers of virus ahead. These are the briefings we need https://t.co/8Dq46tAG6H",01/27/2021 23:42:41,37,8,179,7,False
1354201381335420928,T_Inglesby,"Potential solutions to the COVID-19
oxygen crisis in the US https://t.co/D1agsBZBJS",01/26/2021 22:55:43,5,2,13,3,False
1354180035259850754,T_Inglesby,Concrete steps to improve the ventilation and filtration in your home and make safer during COVID-19 https://t.co/Eje5X2aiBU,01/26/2021 21:30:54,31,1,52,4,False
1353680102056460288,T_Inglesby,"West VA is leading nation in Covid vaccination - one of their principles: “officials there decided clinics could not be first-come, first-served. They required appointments, and [avoided] later rescinding those appointments...” https://t.co/oafMdKG9VU",01/25/2021 12:24:21,11,7,67,2,False
1353389543576260609,T_Inglesby,"RT @ASlavitt: On @camanpour with @hari.

Biden COVID Response Team Striving For “Complete Transparency and Hard W... https://t.co/kR0OoTLuY…",01/24/2021 17:09:46,56,0,0,0,False
1352627776436776964,T_Inglesby,RT @ScottGottliebMD: Kudos to Caitlin Rivers and @dylanbgeorge whose idea for improving our pandemic preparedness with creation of a Nation…,01/22/2021 14:42:47,128,0,0,0,False
1352450470959312898,T_Inglesby,"“For the United States, the harrowing scenes in British hospitals hold a sobering lesson: Health systems that withstood the first wave of the pandemic remain vulnerable to the challenges of a faster-spreading variant.” https://t.co/uTUFRfZkt1",01/22/2021 02:58:14,71,8,142,7,False
1352380928119681030,T_Inglesby,"RT @WHCOVIDResponse: We are building a partnership with the American people to confront COVID-19.
 
A partnership rooted in transparency an…",01/21/2021 22:21:53,3094,0,0,0,False
1352337066907078656,T_Inglesby,"Not only is it the right and ethical thing to do to help other countries with far less resources, but also - until the pandemic is controlled around the world, the US will remain at increased risk of COVID, and international trade, travel and economy will flounder",01/21/2021 19:27:36,4,1,48,0,False
1352335800617357312,T_Inglesby,"The US should never have disengaged w/ @WHO, and its so important that it fully re-engage now and work closely on the COVAX initiative to help address the pandemic around the world. 1/x https://t.co/qS2OWnAS2D",01/21/2021 19:22:34,47,8,297,4,False
1351672772230078469,T_Inglesby,"""It's hard sometimes to remember, but that's how we heal. It's important to do that as a nation,"" ..400 lights were illuminated along the edges of the Lincoln Memorial Reflecting Pool, marking the more than 400,000 Americans who have died from Covid-19. 1/ https://t.co/YwiBlnfl87",01/19/2021 23:27:56,32,5,178,1,False
1351344303252058114,T_Inglesby,Vaccine is coming in the time ahead but the pandemic is still at its peak. We all need to do what we can to decrease transmission in our families and communities. We know what works to slow the spread.  https://t.co/uh9He2KFUx,01/19/2021 01:42:43,42,5,122,2,False
1350779237859532801,T_Inglesby,"Jay Butler @cdcgov: “we are deeply concerned that this strain is more transmissible and can accelerate outbreaks in the U.S. in the coming weeks..the pandemic is not over..its [not] time to throw in the towel..
we know what works, we know what to do”
   https://t.co/AYpXYASJvH",01/17/2021 12:17:21,51,8,119,3,False
