tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1310609185550340096,APHAPHN,"RT @nationshealth: Study estimates less than 10% of U.S. adults have coronavirus antibodies, which means the great majority are still susce…",09/28/2020 15:55:54,10,0,0,0,False
1310564100108357632,APHAPHN,"RT @AmerAcadPeds: The stress created by the #COVID19 pandemic can wear any one down, but teens may have an especially hard time. Dr. Edith…",09/28/2020 12:56:45,26,0,0,0,False
1310559923647000577,APHAPHN,"RT @NFIDvaccines: 3 recent studies describe in-flight #COVID-19 transmission, with 1 involving a single symptomatic passenger who likely in…",09/28/2020 12:40:09,11,0,0,0,False
1310267829158019074,APHAPHN,"RT @AmerAcadPeds: Help protect yourself, your children, and your community, including essential workers during #COVID19, by having your fam…",09/27/2020 17:19:28,107,0,0,0,False
1309917101512105991,APHAPHN,RT @WAStPubHealth: The continued harassment and threats towards public servants attempting to stave off the pandemic are not only upsetting…,09/26/2020 18:05:48,9,0,0,0,False
1309481031980867584,APHAPHN,"RT @WHO: #Italy 🇮🇹 was the first Western country to be heavily affected by #COVID19. The government &amp; community, across all levels, reacted…",09/25/2020 13:13:01,5434,0,0,0,False
1308110335140859904,APHAPHN,RT @NACCHOalerts: INVITE: Join @BigCitiesHealth on 9/23 for their latest webinar as they discuss the pandemic response with @ColleenBridger…,09/21/2020 18:26:22,3,0,0,0,False
1307897144158887936,APHAPHN,"RT @PublicHealth: Rethinking US policy and practices at 200,000 #COVID19 deaths: We need a reboot: https://t.co/jse4yCDEM7",09/21/2020 04:19:13,13,0,0,0,False
1307307807436398593,APHAPHN,"RT @NASEM_Health: On 9/21 - 9/24, explore how some of the main sectors in population health view the #COVID19 public health emergency and t…",09/19/2020 13:17:24,4,0,0,0,False
1306985397226962951,APHAPHN,"RT @AlfredoMorabia: #SooninAJPH ""Community Trace: Rapid Establishment of a Volunteer Contact Tracing Program for COVID-19"" #Contacttracing…",09/18/2020 15:56:15,2,0,0,0,False
1306960913153454082,APHAPHN,"RT @PublicHealth: A CDC guideline saying people without #COVID19 symptoms didn’t need to get tested wasn’t written by the agency, @nytimes…",09/18/2020 14:18:58,25,0,0,0,False
1306716848705146880,APHAPHN,"RT @PublicHealth: All #COVID19 vaccine candidates must meet regulatory standards prior to authorization or licensure, APHA and partners tol…",09/17/2020 22:09:09,5,0,0,0,False
1306660135410884608,APHAPHN,RT @AskMeDrSmartDNP: At Least 3 Teachers Have Died From COVID-19 Complications In Recent Weeks.  @CNN @APHAPHN  @PublicHealthMap @thenurseo…,09/17/2020 18:23:47,5,0,0,0,False
