tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
1497960459474931718,bogochisaac,"The Annual Update in Emergency Medicine is now live, with a great slate of talks ahead. 

This is a smart, COVID-safe approach to conferences (virtual, with the option of virtual on site), thanks to planning by @davidcarr333.

#UofTEM22 @HedayatiMD 

https://t.co/olC1w5nIC2 https://t.co/lwA2ttdaZr",02/27/2022 15:42:58,9,3,54,0,True
1497628044009218054,bogochisaac,Only 8 new COVID-related admissions and now fewer than 300 admitted patients with COVID-related illness in Ontario ICUs. Good to see this continue to trend downward. https://t.co/aPDn77j7kz,02/26/2022 17:42:04,56,76,797,5,False
1497249157953855535,bogochisaac,RT @AnthonyDaleOHA: We are down to single digit daily admission of COVID patients to critical care for the whole province - great to see. #…,02/25/2022 16:36:31,52,0,0,0,False
1496860857476825095,bogochisaac,"RT @LaurenPelley: BREAKING: Made-in-Canada #COVID19 vaccine from Medicago approved by Health Canada today.

Shot dubbed 'Covifenz,' and use…",02/24/2022 14:53:33,368,0,0,0,False
1496554575515594761,bogochisaac,"Data from Public Health Ontario demonstrating markedly higher rates of COVID-related hospitalization, ICU admission &amp; death in lower income neighbourhoods.

This is why supportive measures (and not simply restrictions) are essential to curb COVIDs impact.

https://t.co/FoVzgUx10b https://t.co/PzpvN2FCIx",02/23/2022 18:36:30,99,69,380,10,True
1495556305859354625,bogochisaac,"A good read outlining the data (to date) pointing toward meaningful protection against COVID through a combination of recovery from infection PLUS vaccination.

https://t.co/kAlr6Jy8qq by @EricTopol",02/21/2022 00:29:44,75,54,316,8,False
1495392906672279556,bogochisaac,"The virus is receding now. Public health measures should adapt/align with the current public health threat.

Sadly the pandemic is not over. There will be future variants &amp; waves with some degree of uncertainty in the months ahead. Now (read: yesterday) is the time to prepare. https://t.co/SFvf3Wx6EJ",02/20/2022 13:40:26,288,222,1430,28,False
1495360792400740352,bogochisaac,"RT @AdamJKucharski: If COVID immunity can wane, what will happen after large epidemics peak? Some thoughts on post-epidemic 'honeymoon peri…",02/20/2022 11:32:50,946,0,0,0,False
1495041105246752768,bogochisaac,RT @donal_bisanzio: NPIs are important PH tools able to keep at bay #COVID19 during the pre-vaccine pandemic period. My new article on @BMC…,02/19/2022 14:22:30,9,0,0,0,False
1495040851919183878,bogochisaac,"Ivermectin does not work for the treatment of COVID.

A quality prospective clinical trial by Lim et al: https://t.co/RmNfCXLZ2R

""The study findings do not support the use of ivermectin for patients with COVID-19.""

(recall many prior fraudulent studies: https://t.co/lr8T2RObX2) https://t.co/C3D2yIdlIL",02/19/2022 14:21:30,109,71,392,15,True
